Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;Referee;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR
02/11/2024;Paris SG;Lens;1;0;H;1;0;H;;18;13;8;2;3;20;7;4;1;5;0;1
02/11/2024;Brest;Nice;0;1;A;0;1;A;;16;12;6;3;9;4;6;2;0;2;0;0
02/11/2024;St Etienne;Strasbourg;2;0;H;0;0;D;;13;9;3;3;9;4;2;3;2;1;0;0
03/11/2024;Toulouse;Reims;1;0;H;0;0;D;;13;13;6;2;16;15;6;7;0;3;0;0
03/11/2024;Auxerre;Rennes;4;0;H;2;0;H;;16;7;8;4;11;15;3;8;0;2;0;0
03/11/2024;Le Havre;Montpellier;1;0;H;0;0;D;;12;15;4;1;11;13;2;10;2;1;0;0
03/11/2024;Nantes;Marseille;1;2;A;1;1;D;;7;9;3;4;16;6;2;5;1;1;0;0
08/11/2024;Marseille;Auxerre;1;3;A;0;3;A;;19;10;5;6;13;16;5;3;3;2;0;0
09/11/2024;Strasbourg;Monaco;1;3;A;1;0;H;;5;19;2;8;16;18;1;2;5;2;0;0
09/11/2024;Lens;Nantes;3;2;H;1;1;D;;15;9;3;3;14;8;6;1;2;0;0;0
09/11/2024;Angers;Paris SG;2;4;A;0;4;A;;10;26;3;12;5;16;6;8;0;3;0;0
10/11/2024;Nice;Lille;2;2;D;0;1;A;;17;13;5;6;12;9;6;2;2;2;0;0
10/11/2024;Le Havre;Reims;0;3;A;0;2;A;;10;18;3;7;10;17;8;7;1;4;0;0
10/11/2024;Montpellier;Brest;3;1;H;2;0;H;;14;19;8;6;18;13;3;7;5;1;0;0
10/11/2024;Rennes;Toulouse;0;2;A;0;2;A;;7;9;1;2;16;16;5;3;3;1;0;0
10/11/2024;Lyon;St Etienne;1;0;H;1;0;H;;17;10;7;6;11;13;7;6;3;2;0;0
22/11/2024;Monaco;Brest;3;2;H;2;0;H;;10;12;4;4;7;12;2;8;2;2;0;0
22/11/2024;Paris SG;Toulouse;3;0;H;1;0;H;;17;11;8;2;11;14;7;5;1;2;0;0
23/11/2024;Lens;Marseille;1;3;A;0;0;D;;16;7;7;4;17;9;6;0;3;3;0;0
23/11/2024;St Etienne;Montpellier;1;0;H;0;0;D;;11;11;4;3;19;11;5;11;3;5;0;0
23/11/2024;Reims;Lyon;1;1;D;0;1;A;;14;13;6;7;11;13;4;2;2;0;0;0
24/11/2024;Lille;Rennes;1;0;H;1;0;H;;5;4;2;1;19;16;3;3;3;2;0;0
24/11/2024;Auxerre;Angers;1;0;H;0;0;D;;10;10;6;5;13;7;2;2;4;1;0;0
24/11/2024;Nantes;Le Havre;0;2;A;0;1;A;;18;7;4;5;14;12;9;2;2;1;0;0
24/11/2024;Nice;Strasbourg;2;1;H;0;1;A;;15;10;5;3;16;8;4;7;2;0;0;0
29/11/2024;Reims;Lens;0;2;A;0;1;A;;16;11;3;6;14;12;3;1;1;2;0;0
30/11/2024;Rennes;St Etienne;5;0;H;2;0;H;;18;2;9;0;14;12;6;1;0;1;0;1
30/11/2024;Brest;Strasbourg;3;1;H;2;0;H;;11;12;8;4;15;8;4;3;3;2;0;0
30/11/2024;Paris SG;Nantes;1;1;D;1;1;D;;24;5;10;2;3;6;9;3;0;0;0;0
01/12/2024;Montpellier;Lille;2;2;D;1;1;D;;11;13;5;4;9;21;7;2;4;5;1;1
01/12/2024;Le Havre;Angers;0;1;A;0;0;D;;5;12;1;3;8;10;2;4;2;0;0;0
01/12/2024;Lyon;Nice;4;1;H;3;1;H;;16;16;8;7;11;11;5;4;1;2;0;0
01/12/2024;Toulouse;Auxerre;2;0;H;2;0;H;;12;4;7;0;14;12;6;2;0;0;0;0
01/12/2024;Marseille;Monaco;2;1;H;0;1;A;;9;7;4;4;15;16;5;3;0;1;0;0
06/12/2024;Lille;Brest;3;1;H;2;0;H;;10;7;6;3;13;16;2;1;1;1;0;0
06/12/2024;Auxerre;Paris SG;0;0;D;0;0;D;;6;25;2;11;8;7;3;15;2;1;0;0
07/12/2024;Monaco;Toulouse;2;0;H;0;0;D;;19;6;5;3;15;16;2;3;2;2;0;0
07/12/2024;Nice;Le Havre;2;1;H;0;0;D;;17;12;5;2;10;10;5;8;3;2;0;0
07/12/2024;Angers;Lyon;0;3;A;0;1;A;;10;16;2;10;13;13;2;7;0;2;0;0
08/12/2024;Lens;Montpellier;2;0;H;1;0;H;;18;7;4;4;15;7;6;3;2;3;0;0
08/12/2024;Nantes;Rennes;1;0;H;0;0;D;;14;5;2;3;15;9;5;4;1;1;0;1
08/12/2024;Strasbourg;Reims;0;0;D;0;0;D;;7;11;2;3;13;16;3;2;1;2;0;0
08/12/2024;St Etienne;Marseille;0;2;A;0;1;A;;3;21;2;10;13;10;0;9;1;1;0;0
13/12/2024;Toulouse;St Etienne;2;1;H;0;0;D;;11;3;4;2;16;15;2;3;3;4;0;0
14/12/2024;Marseille;Lille;1;1;D;1;0;H;;9;10;3;5;14;9;3;8;1;3;1;0
14/12/2024;Auxerre;Lens;2;2;D;1;2;A;;10;16;3;5;10;10;3;5;3;1;0;0
14/12/2024;Reims;Monaco;0;0;D;0;0;D;;8;14;0;3;15;22;1;4;1;3;0;0
15/12/2024;Montpellier;Nice;2;2;D;1;2;A;;20;18;8;6;15;13;9;4;1;2;0;0
15/12/2024;Brest;Nantes;4;1;H;2;0;H;;13;16;8;7;10;14;0;5;3;3;0;0
15/12/2024;Le Havre;Strasbourg;0;3;A;0;2;A;;11;9;1;5;11;7;3;2;0;1;0;0
15/12/2024;Rennes;Angers;2;0;H;1;0;H;;7;3;4;0;18;12;2;1;3;1;0;0
15/12/2024;Paris SG;Lyon;3;1;H;2;1;H;;13;7;6;3;7;8;4;3;2;3;0;0
18/12/2024;Monaco;Paris SG;2;4;A;0;1;A;;15;17;5;12;11;11;1;9;2;0;0;0
03/01/2025;Nice;Rennes;3;2;H;3;1;H;;9;10;6;5;11;14;3;3;3;3;1;0
04/01/2025;St Etienne;Reims;3;1;H;0;1;A;;14;11;4;1;19;10;6;9;2;1;0;0
04/01/2025;Lille;Nantes;1;1;D;1;0;H;;13;6;3;2;6;10;2;0;1;2;0;0
04/01/2025;Lyon;Montpellier;1;0;H;0;0;D;;12;16;2;6;8;10;3;5;1;2;0;0
05/01/2025;Angers;Brest;2;0;H;1;0;H;;7;12;2;4;14;11;2;4;2;1;0;0
05/01/2025;Lens;Toulouse;0;1;A;0;0;D;;14;8;1;4;20;12;7;1;5;2;1;0
05/01/2025;Strasbourg;Auxerre;3;1;H;1;1;D;;11;14;4;7;10;13;4;3;1;2;0;0
05/01/2025;Marseille;Le Havre;5;1;H;3;0;H;;15;4;9;1;12;6;4;0;1;0;0;0
10/01/2025;Nantes;Monaco;2;2;D;1;0;H;;10;15;4;7;17;14;3;11;3;0;0;0
10/01/2025;Auxerre;Lille;0;0;D;0;0;D;;13;13;3;5;7;8;6;10;0;4;1;0
11/01/2025;Brest;Lyon;2;1;H;2;1;H;;11;10;6;3;10;10;4;7;1;2;0;0
11/01/2025;Reims;Nice;2;4;A;1;2;A;;12;15;3;10;12;7;6;3;4;2;0;0
11/01/2025;Rennes;Marseille;1;2;A;1;1;D;;5;13;4;7;11;13;2;3;2;2;0;0
12/01/2025;Le Havre;Lens;1;2;A;1;1;D;;8;25;4;7;11;14;3;8;2;2;0;0
12/01/2025;Montpellier;Angers;1;3;A;0;1;A;;8;21;3;8;11;15;3;3;6;2;2;0
12/01/2025;Toulouse;Strasbourg;1;2;A;1;2;A;;19;8;5;2;12;14;3;2;1;4;0;0
12/01/2025;Paris SG;St Etienne;2;1;H;2;0;H;;25;8;9;3;16;11;7;3;1;2;0;0
17/01/2025;Montpellier;Monaco;2;1;H;0;1;A;;12;26;4;11;7;9;4;16;1;2;0;0
17/01/2025;Lille;Nice;2;1;H;0;1;A;;11;11;4;3;13;13;7;7;1;3;0;0
18/01/2025;Lens;Paris SG;1;2;A;1;0;H;;10;9;5;7;12;8;6;1;2;2;0;0
18/01/2025;Rennes;Brest;1;2;A;0;1;A;;22;10;9;3;13;11;4;4;2;3;0;0
18/01/2025;Lyon;Toulouse;0;0;D;0;0;D;;11;13;3;4;8;8;8;5;1;0;0;0
19/01/2025;St Etienne;Nantes;1;1;D;0;1;A;;12;8;2;4;9;11;7;7;2;1;0;0
19/01/2025;Angers;Auxerre;2;0;H;1;0;H;;12;10;4;4;9;10;4;2;2;1;0;1
19/01/2025;Reims;Le Havre;1;1;D;1;0;H;;11;7;3;2;9;8;6;6;2;2;0;0
19/01/2025;Marseille;Strasbourg;1;1;D;0;1;A;;18;7;3;3;13;14;9;3;3;3;0;0
24/01/2025;Auxerre;St Etienne;1;1;D;1;1;D;;11;8;5;3;15;13;3;4;2;0;0;0
25/01/2025;Monaco;Rennes;3;2;H;1;1;D;;20;14;10;5;12;16;4;2;3;3;0;0
25/01/2025;Strasbourg;Lille;2;1;H;0;1;A;;11;15;7;6;10;9;6;7;4;2;0;0
25/01/2025;Paris SG;Reims;1;1;D;0;0;D;;18;6;7;3;13;13;8;1;2;2;0;0
26/01/2025;Le Havre;Brest;0;1;A;0;1;A;;11;17;1;9;12;14;6;6;2;3;0;0
26/01/2025;Lens;Angers;1;0;H;0;0;D;;16;2;4;0;16;10;4;4;1;1;0;0
26/01/2025;Nantes;Lyon;1;1;D;0;1;A;;7;15;5;4;14;11;4;8;3;1;0;0
26/01/2025;Toulouse;Montpellier;1;2;A;0;0;D;;15;6;6;4;9;15;6;2;1;2;0;0
26/01/2025;Nice;Marseille;2;0;H;1;0;H;;14;18;5;6;12;9;6;12;1;1;0;0
31/01/2025;Montpellier;Lens;0;2;A;0;1;A;;14;19;2;5;12;17;4;5;4;3;0;0
01/02/2025;Brest;Paris SG;2;5;A;0;1;A;;14;14;7;7;9;12;4;7;1;0;0;0
01/02/2025;Monaco;Auxerre;4;2;H;1;2;A;;11;12;6;7;17;15;5;4;2;2;0;0
01/02/2025;Lille;St Etienne;4;1;H;1;1;D;;29;9;13;2;11;12;7;1;1;1;0;1
02/02/2025;Toulouse;Nice;1;1;D;0;1;A;;15;13;4;3;20;20;7;2;2;2;0;0
02/02/2025;Angers;Le Havre;1;1;D;0;0;D;;17;13;2;5;8;19;4;2;2;4;1;1
02/02/2025;Reims;Nantes;1;2;A;1;1;D;;13;11;2;6;14;10;9;3;3;3;1;0
02/02/2025;Rennes;Strasbourg;1;0;H;0;0;D;;13;7;3;3;14;10;6;2;3;3;0;0
02/02/2025;Marseille;Lyon;3;2;H;0;0;D;;20;10;11;4;13;10;6;2;4;1;0;0
07/02/2025;Nantes;Brest;0;2;A;0;1;A;;15;10;2;6;15;13;12;4;3;2;0;0
07/02/2025;Paris SG;Monaco;4;1;H;1;1;D;;16;9;7;3;9;11;1;1;1;0;0;0
08/02/2025;Nice;Lens;2;0;H;1;0;H;;16;12;8;3;6;19;7;3;1;4;0;1
08/02/2025;Lille;Le Havre;1;2;A;0;1;A;;14;14;5;6;16;8;8;10;2;1;0;0
08/02/2025;St Etienne;Rennes;0;2;A;0;1;A;;9;21;3;9;13;6;2;4;1;5;0;0
09/02/2025;Lyon;Reims;4;0;H;1;0;H;;15;9;9;2;10;12;6;6;0;0;0;0
09/02/2025;Auxerre;Toulouse;2;2;D;0;0;D;;9;7;3;3;11;9;3;5;1;1;0;0
09/02/2025;Strasbourg;Montpellier;2;0;H;1;0;H;;22;11;6;2;12;12;6;2;1;4;0;0
09/02/2025;Angers;Marseille;0;2;A;0;0;D;;5;18;0;10;10;8;1;7;1;2;0;0
14/02/2025;Brest;Auxerre;2;2;D;0;1;A;;18;11;6;6;9;12;6;4;2;2;0;0
15/02/2025;Marseille;St Etienne;5;1;H;1;0;H;;28;7;14;2;14;9;14;3;1;1;0;0
15/02/2025;Monaco;Nantes;7;1;H;2;1;H;;22;6;11;2;18;9;9;1;1;1;0;1
15/02/2025;Toulouse;Paris SG;0;1;A;0;0;D;;14;20;4;6;9;6;5;2;2;0;0;0
16/02/2025;Montpellier;Lyon;1;4;A;1;1;D;;11;9;4;6;14;12;7;4;3;1;0;0
16/02/2025;Le Havre;Nice;1;3;A;1;2;A;;14;9;4;3;14;16;6;2;2;2;0;1
16/02/2025;Lens;Strasbourg;0;2;A;0;0;D;;7;13;0;5;12;15;7;3;4;2;1;0
16/02/2025;Reims;Angers;0;1;A;0;1;A;;16;10;4;3;13;6;1;4;2;1;0;0
16/02/2025;Rennes;Lille;0;2;A;0;0;D;;4;18;0;7;9;18;4;8;2;1;1;0
21/02/2025;Rennes;Reims;1;0;H;1;0;H;;26;3;5;0;15;7;9;2;1;2;0;2
22/02/2025;Lille;Monaco;2;1;H;2;1;H;;9;13;6;3;11;18;1;6;4;2;0;0
22/02/2025;St Etienne;Angers;3;3;D;1;2;A;;19;13;8;4;13;16;4;3;3;0;0;0
22/02/2025;Auxerre;Marseille;3;0;H;1;0;H;;9;8;5;2;9;13;2;5;1;3;0;1
23/02/2025;Nantes;Lens;3;1;H;1;0;H;;17;14;8;4;13;18;2;11;2;4;0;1
23/02/2025;Le Havre;Toulouse;1;4;A;0;1;A;;11;11;3;5;11;13;5;3;0;2;1;0
23/02/2025;Nice;Montpellier;2;0;H;1;0;H;;16;13;6;1;17;15;8;5;1;1;0;0
23/02/2025;Strasbourg;Brest;0;0;D;0;0;D;;3;12;1;2;12;12;1;8;3;1;0;0
23/02/2025;Lyon;Paris SG;2;3;A;0;0;D;;14;15;7;8;12;8;5;4;1;1;0;0
28/02/2025;Monaco;Reims;3;0;H;2;0;H;;23;9;9;5;7;7;7;2;0;0;0;0
01/03/2025;St Etienne;Nice;1;3;A;1;1;D;;12;16;3;9;10;11;3;4;2;1;0;0
01/03/2025;Lens;Le Havre;3;4;A;2;2;D;;20;8;7;4;12;11;9;2;2;2;0;0
01/03/2025;Paris SG;Lille;4;1;H;4;0;H;;26;6;11;2;6;10;9;3;0;1;0;0
02/03/2025;Lyon;Brest;2;1;H;1;1;D;;10;15;4;5;16;12;2;5;2;1;0;0
02/03/2025;Angers;Toulouse;0;4;A;0;0;D;;5;19;1;13;13;9;4;9;3;3;0;0
02/03/2025;Auxerre;Strasbourg;0;1;A;0;0;D;;14;6;5;3;10;10;5;3;1;3;0;1
02/03/2025;Montpellier;Rennes;0;4;A;0;1;A;;16;15;5;9;15;15;6;5;2;1;0;0
02/03/2025;Marseille;Nantes;2;0;H;0;0;D;;21;8;5;2;14;15;3;2;1;2;0;0
07/03/2025;Toulouse;Monaco;1;1;D;0;1;A;;8;13;3;3;16;17;3;5;1;3;0;0
08/03/2025;Rennes;Paris SG;1;4;A;0;1;A;;13;19;3;9;11;6;3;2;2;3;0;0
08/03/2025;Lille;Montpellier;1;0;H;0;0;D;;18;10;8;3;11;12;7;1;2;3;0;0
08/03/2025;Marseille;Lens;0;1;A;0;0;D;;15;3;6;2;15;12;7;0;3;1;0;0
09/03/2025;Brest;Angers;2;0;H;1;0;H;;19;7;7;1;14;8;6;6;1;1;0;0
09/03/2025;Le Havre;St Etienne;1;1;D;1;1;D;;13;12;7;3;9;17;5;6;2;3;0;0
09/03/2025;Nantes;Strasbourg;0;1;A;0;0;D;;11;9;2;1;12;17;3;9;1;1;0;0
09/03/2025;Reims;Auxerre;0;2;A;0;2;A;;18;13;4;9;9;13;6;12;1;1;0;0
09/03/2025;Nice;Lyon;0;2;A;0;0;D;;18;8;4;5;12;11;9;2;1;2;0;0
14/03/2025;Nice;Auxerre;1;1;D;1;0;H;;20;10;6;4;14;18;7;3;1;3;1;0
15/03/2025;Nantes;Lille;1;0;H;0;0;D;;10;13;3;4;9;15;3;5;2;3;1;0
15/03/2025;Angers;Monaco;0;2;A;0;0;D;;6;16;2;5;12;11;0;9;1;2;0;0
15/03/2025;Lens;Rennes;1;0;H;0;0;D;;9;12;4;5;17;14;5;4;1;1;0;0
16/03/2025;Lyon;Le Havre;4;2;H;1;2;A;;16;14;7;5;20;12;4;1;2;3;0;0
16/03/2025;Brest;Reims;0;0;D;0;0;D;;11;12;0;2;9;13;4;4;1;3;1;0
16/03/2025;Montpellier;St Etienne;0;2;A;0;1;A;;13;11;3;6;4;7;4;6;1;3;0;1
16/03/2025;Strasbourg;Toulouse;2;1;H;0;1;A;;10;11;3;7;10;14;4;3;0;2;0;0
16/03/2025;Paris SG;Marseille;3;1;H;2;0;H;;16;11;5;2;7;9;5;5;1;0;0;0
28/03/2025;Strasbourg;Lyon;4;2;H;0;0;D;;14;16;7;11;12;15;6;5;2;2;0;0
29/03/2025;Reims;Marseille;3;1;H;1;0;H;;7;20;5;8;6;9;0;12;0;0;0;0
29/03/2025;St Etienne;Paris SG;1;6;A;1;1;D;;11;22;2;10;9;12;3;6;2;0;0;0
29/03/2025;Monaco;Nice;2;1;H;0;1;A;;17;9;6;4;17;14;7;4;2;4;0;1
30/03/2025;Toulouse;Brest;2;4;A;0;2;A;;17;10;4;5;10;18;10;3;0;5;0;0
30/03/2025;Angers;Rennes;0;3;A;0;1;A;;9;14;4;6;10;16;6;5;1;0;0;0
30/03/2025;Auxerre;Montpellier;1;0;H;0;0;D;;21;12;6;1;14;14;10;6;3;1;0;0
30/03/2025;Le Havre;Nantes;3;2;H;2;1;H;;16;7;5;2;16;9;3;4;1;2;0;0
30/03/2025;Lille;Lens;1;0;H;1;0;H;;11;5;5;2;13;15;6;2;1;3;0;0
04/04/2025;Nice;Nantes;1;2;A;1;2;A;;21;8;9;4;9;14;11;2;1;1;0;0
05/04/2025;Paris SG;Angers;1;0;H;0;0;D;;20;5;6;0;7;12;5;1;0;3;0;0
05/04/2025;Brest;Monaco;2;1;H;1;0;H;;13;10;4;3;13;16;2;9;3;2;0;0
05/04/2025;Lyon;Lille;2;1;H;1;1;D;;10;10;4;4;15;14;1;3;3;2;0;0
06/04/2025;Lens;St Etienne;1;0;H;0;0;D;;20;8;5;3;14;20;6;3;3;2;0;0
06/04/2025;Montpellier;Le Havre;0;2;A;0;2;A;;14;13;6;4;15;7;5;2;1;1;1;0
06/04/2025;Reims;Strasbourg;0;1;A;0;1;A;;14;13;7;4;11;9;4;7;2;2;1;1
06/04/2025;Rennes;Auxerre;0;1;A;0;0;D;;18;11;5;3;10;5;8;5;0;0;0;0
06/04/2025;Marseille;Toulouse;3;2;H;1;1;D;;9;8;4;3;11;15;5;1;2;3;0;0
11/04/2025;Lens;Reims;0;2;A;0;1;A;;37;10;14;2;9;7;9;2;1;0;0;0
12/04/2025;Monaco;Marseille;3;0;H;1;0;H;;15;8;10;4;6;18;4;4;2;1;0;0
12/04/2025;Toulouse;Lille;1;2;A;1;2;A;;10;6;5;3;15;11;4;2;1;2;0;0
12/04/2025;Strasbourg;Nice;2;2;D;0;1;A;;11;23;4;6;5;8;2;9;1;2;0;0
13/04/2025;St Etienne;Brest;3;3;D;2;3;A;;9;14;4;6;21;18;7;9;2;4;0;0
13/04/2025;Angers;Montpellier;2;0;H;2;0;H;;10;4;4;1;12;13;6;1;0;2;0;0
13/04/2025;Le Havre;Rennes;1;5;A;1;3;A;;11;10;2;6;16;11;4;3;2;3;0;0
13/04/2025;Auxerre;Lyon;1;3;A;0;0;D;;14;13;3;7;11;9;3;6;3;1;0;0
18/04/2025;Rennes;Nantes;2;1;H;1;0;H;;19;4;5;1;24;13;10;2;3;5;0;1
19/04/2025;Paris SG;Le Havre;2;1;H;1;0;H;;18;9;11;1;7;10;7;3;0;0;0;0
19/04/2025;Monaco;Strasbourg;0;0;D;0;0;D;;12;5;4;2;18;10;3;2;3;3;0;0
19/04/2025;Marseille;Montpellier;5;1;H;1;0;H;;18;6;8;1;11;11;7;2;2;2;0;0
20/04/2025;Lille;Auxerre;3;1;H;2;0;H;;15;7;9;3;8;13;8;4;1;2;0;0
20/04/2025;Brest;Lens;1;3;A;1;2;A;;11;17;5;9;11;11;7;6;0;0;1;0
20/04/2025;Nice;Angers;2;1;H;1;0;H;;22;5;8;2;10;8;4;2;1;1;0;0
20/04/2025;Reims;Toulouse;1;0;H;1;0;H;;8;18;2;6;11;12;0;9;1;0;0;1
20/04/2025;St Etienne;Lyon;2;1;H;1;0;H;;18;14;6;2;12;13;8;6;3;4;0;0
22/04/2025;Nantes;Paris SG;1;1;D;0;1;A;;8;10;2;5;5;9;4;4;2;0;0;0
25/04/2025;Paris SG;Nice;1;3;A;1;1;D;;32;7;13;3;9;11;17;0;3;1;0;0
26/04/2025;Strasbourg;St Etienne;3;1;H;1;1;D;;18;17;7;6;10;7;5;8;1;0;0;0
26/04/2025;Le Havre;Monaco;1;1;D;1;0;H;;9;19;3;7;12;13;3;6;1;0;0;0
26/04/2025;Lyon;Rennes;4;1;H;3;0;H;;14;10;8;4;12;9;7;2;0;0;0;0
27/04/2025;Angers;Lille;0;2;A;0;1;A;;6;9;3;5;17;10;7;2;1;5;0;1
27/04/2025;Lens;Auxerre;0;4;A;0;3;A;;16;12;5;8;12;13;8;1;4;4;1;0
27/04/2025;Montpellier;Reims;0;0;D;0;0;D;;12;8;2;3;17;13;5;5;3;3;0;0
27/04/2025;Nantes;Toulouse;0;0;D;0;0;D;;11;6;3;3;13;11;3;5;2;3;0;1
27/04/2025;Marseille;Brest;4;1;H;3;1;H;;11;9;7;4;14;16;4;3;1;4;0;0
02/05/2025;Nice;Reims;1;0;H;1;0;H;;8;16;2;3;14;21;5;3;2;2;0;0
03/05/2025;Strasbourg;Paris SG;2;1;H;2;0;H;;9;20;2;4;14;13;6;2;1;2;0;0
03/05/2025;Toulouse;Rennes;2;1;H;1;0;H;;9;15;3;6;7;15;6;5;2;2;0;0
03/05/2025;St Etienne;Monaco;1;3;A;0;1;A;;11;12;1;6;15;12;6;5;0;0;0;0
04/05/2025;Nantes;Angers;0;1;A;0;0;D;;8;14;3;2;12;16;4;6;2;3;0;0
04/05/2025;Auxerre;Le Havre;1;2;A;0;0;D;;4;11;1;5;11;10;0;9;2;1;0;0
04/05/2025;Brest;Montpellier;1;0;H;1;0;H;;16;6;5;1;14;18;4;6;1;2;0;0
04/05/2025;Lyon;Lens;1;2;A;0;1;A;;18;8;4;3;8;12;8;2;2;3;0;0
04/05/2025;Lille;Marseille;1;1;D;0;0;D;;5;13;1;6;9;8;2;5;2;2;0;0
10/05/2025;Angers;Strasbourg;2;1;H;1;1;D;;5;15;2;3;6;10;2;6;2;2;0;0
10/05/2025;Auxerre;Nantes;1;1;D;1;0;H;;9;7;3;2;15;16;7;3;3;1;0;0
10/05/2025;Brest;Lille;2;0;H;1;0;H;;12;18;4;2;6;14;3;7;1;1;0;0
10/05/2025;Le Havre;Marseille;1;3;A;0;0;D;;10;22;4;5;12;12;2;9;2;2;0;0
10/05/2025;Monaco;Lyon;2;0;H;0;0;D;;11;9;5;4;16;18;3;5;2;4;0;0
10/05/2025;Montpellier;Paris SG;1;4;A;0;1;A;;9;10;4;8;14;11;5;4;1;1;0;0
10/05/2025;Reims;St Etienne;0;2;A;0;2;A;;19;9;3;4;13;12;4;5;1;0;0;0
10/05/2025;Rennes;Nice;2;0;H;1;0;H;;10;14;4;6;5;13;1;5;1;1;0;0
10/05/2025;Toulouse;Lens;1;1;D;0;0;D;;9;12;6;2;17;12;2;1;2;5;0;0
17/05/2025;Lens;Monaco;4;0;H;1;0;H;;15;6;5;4;14;9;5;4;1;1;0;1
17/05/2025;Lille;Reims;2;1;H;1;0;H;;21;5;5;2;11;7;10;3;0;1;0;0
17/05/2025;Lyon;Angers;2;0;H;0;0;D;;21;13;4;3;10;13;8;8;1;3;0;0
17/05/2025;Marseille;Rennes;4;2;H;3;1;H;;17;9;10;3;8;12;5;5;3;3;0;0
17/05/2025;Nantes;Montpellier;3;0;H;2;0;H;;18;9;6;0;14;9;7;2;3;1;0;0
17/05/2025;Nice;Brest;6;0;H;3;0;H;;18;10;9;1;13;12;5;2;0;5;0;0
17/05/2025;Paris SG;Auxerre;3;1;H;0;1;A;;21;7;9;2;10;9;5;2;1;2;0;0
17/05/2025;St Etienne;Toulouse;2;3;A;1;2;A;;18;17;7;9;10;7;7;6;3;2;0;0
17/05/2025;Strasbourg;Le Havre;2;3;A;1;1;D;;6;10;4;5;18;8;4;3;2;0;1;0
15/08/2025;Rennes;Marseille;1;0;H;0;0;D;;7;16;2;14;7;9;1;12;2;3;1;0
16/08/2025;Lens;Lyon;0;1;A;0;1;A;;7;5;3;3;8;12;13;8;2;3;0;0
16/08/2025;Monaco;Le Havre;3;1;H;1;0;H;;10;5;6;6;5;9;5;4;0;1;0;0
16/08/2025;Nice;Toulouse;0;1;A;0;0;D;;14;10;3;3;12;14;9;4;2;3;0;0
17/08/2025;Brest;Lille;3;3;D;1;2;A;;8;7;4;6;12;12;2;2;1;0;0;0
17/08/2025;Auxerre;Lorient;1;0;H;0;0;D;;10;16;5;5;13;9;4;4;3;2;0;0
17/08/2025;Angers;Paris FC;1;0;H;1;0;H;;6;12;3;5;14;10;3;7;1;1;0;0
17/08/2025;Metz;Strasbourg;0;1;A;0;0;D;;2;13;1;5;13;12;3;3;2;2;0;0
17/08/2025;Nantes;Paris SG;0;1;A;0;0;D;;5;12;0;4;5;7;2;7;1;0;0;0
22/08/2025;Paris SG;Angers;1;0;H;0;0;D;;20;3;8;0;3;8;12;0;0;0;0;0
23/08/2025;Marseille;Paris FC;5;2;H;2;1;H;;9;7;7;3;10;10;5;2;1;0;0;0
23/08/2025;Nice;Auxerre;3;1;H;2;1;H;;14;6;7;5;11;16;5;4;2;0;1;0
23/08/2025;Lyon;Metz;3;0;H;2;0;H;;10;3;7;2;9;13;4;3;2;0;0;0
24/08/2025;Lorient;Rennes;4;0;H;1;0;H;;11;3;7;1;14;4;3;2;0;6;2;0
24/08/2025;Le Havre;Lens;1;2;A;1;2;A;;8;4;5;3;12;15;7;0;1;0;0;0
24/08/2025;Strasbourg;Nantes;1;0;H;0;0;D;;16;9;6;2;5;6;7;6;2;0;0;0
24/08/2025;Toulouse;Brest;2;0;H;0;0;D;;8;15;5;1;11;10;3;9;1;0;0;0
24/08/2025;Lille;Monaco;1;0;H;0;0;D;;12;6;2;3;8;13;8;3;2;0;0;0
29/08/2025;Lens;Brest;3;1;H;0;1;A;;16;4;7;2;8;11;15;1;3;0;1;0
30/08/2025;Lorient;Lille;1;7;A;0;0;D;;2;11;1;9;7;14;3;8;3;0;0;0
30/08/2025;Nantes;Auxerre;1;0;H;1;0;H;;3;7;3;4;13;10;3;9;3;0;0;0
30/08/2025;Toulouse;Paris SG;3;6;A;1;4;A;;8;8;5;7;6;9;5;7;0;1;0;0
31/08/2025;Angers;Rennes;1;1;D;0;1;A;;9;8;6;6;9;11;1;7;2;0;0;0
31/08/2025;Monaco;Strasbourg;3;2;H;1;0;H;;12;8;8;5;10;12;6;5;1;0;1;1
31/08/2025;Le Havre;Nice;3;1;H;1;0;H;;11;8;5;3;9;10;0;5;0;0;0;0
31/08/2025;Paris FC;Metz;3;2;H;1;1;D;;15;6;8;2;4;6;1;14;1;0;1;0
31/08/2025;Lyon;Marseille;1;0;H;0;0;D;;6;3;3;1;14;11;9;4;2;2;0;1
12/09/2025;Marseille;Lorient;4;0;H;3;0;H;;17;7;10;1;12;3;10;3;2;0;0;1
13/09/2025;Nice;Nantes;1;0;H;0;0;D;;18;15;11;4;8;6;7;4;2;0;0;0
13/09/2025;Auxerre;Monaco;1;2;A;0;1;A;;7;7;3;5;8;8;5;8;2;6;0;0
14/09/2025;Lille;Toulouse;2;1;H;0;0;D;;20;10;13;4;13;9;7;6;2;3;0;1
14/09/2025;Metz;Angers;1;1;D;1;0;H;;13;14;6;8;9;6;4;3;0;1;0;0
14/09/2025;Paris SG;Lens;2;0;H;1;0;H;;19;13;10;9;10;8;4;3;1;2;0;0
